Date,close,high,low,open,volume,year,month,day,day_of_week
2022-09-22,235.5173492431641,238.3320688374588,232.1846600409949,232.4778475713209,31061200,2022,9,22,3
2022-09-23,232.52670288085935,235.66394347915048,229.86836007424543,234.10997509917544,34176000,2022,9,23,4
2022-09-26,232.06735229492188,235.97667813661488,231.52981700911016,231.6764256759104,27694200,2022,9,26,0
2022-09-27,231.05093383789065,236.31874980621944,229.1842271718102,234.53999939236823,27018700,2022,9,27,1
2022-09-28,235.60528564453125,236.83671782885256,229.40899329026752,231.44184437359493,29029700,2022,9,28,2
2022-09-29,232.1162567138672,234.5107161689677,229.0963056266641,233.47474705138197,27484200,2022,9,29,3
2022-09-30,227.6205291748047,235.0873421827084,227.45438458833777,232.8883460295744,35694800,2022,9,30,4
2022-10-03,235.2827911376953,236.13306477222775,229.34061381655428,230.0736124429844,28880400,2022,10,3,0
2022-10-04,243.23828125,244.6847277702556,239.42667925234397,239.5341863194985,34888400,2022,10,4,1
2022-10-05,243.55101013183597,244.8997323923168,238.5666283617421,240.41378432536368,20347100,2022,10,5,2
2022-10-06,241.1956024169922,244.66513176560775,240.50170549500496,242.30975958309116,20239900,2022,10,6,3
2022-10-07,228.93014526367188,235.84965435537447,227.8843933578398,235.4391619852881,37769600,2022,10,7,4
2022-10-10,224.05323791503903,229.24286559802215,221.59035845242357,227.76710045738744,29743600,2022,10,10,0
2022-10-11,220.30032348632807,223.8675779251505,219.0297894009609,222.46021800984508,30474000,2022,10,11,1
2022-10-12,220.6325836181641,222.69475365624945,218.8831668147149,220.29051163189263,21903900,2022,10,12,2
2022-10-13,228.93014526367188,230.7479825243132,214.16266509998607,214.8663450017115,42551800,2022,10,13,3
2022-10-14,223.3788909912109,231.86213638380053,223.16387686265688,230.20066086081096,30198600,2022,10,14,4
2022-10-17,232.14553833007807,233.54313005951505,229.80971675903515,230.474309900326,28142300,2022,10,17,0
2022-10-18,233.0935516357422,238.40045426951124,230.03449941447604,237.7261080934971,26329600,2022,10,18,1
2022-10-19,231.11935424804688,234.1784066853716,228.97899582786732,231.666657514543,19985700,2022,10,19,2
2022-10-20,230.7968292236328,235.83986337471225,229.54584608873023,230.4254533920461,21811000,2022,10,20,3
2022-10-21,236.63150024414065,237.49155674439496,229.18423891588736,229.4188038467464,26299700,2022,10,21,4
2022-10-24,241.6451873779297,242.22180932179973,235.8300685611204,238.2342954412436,24911200,2022,10,24,0
2022-10-25,244.9779357910156,245.3493116481737,240.2574225014937,241.65499949339937,34775500,2022,10,25,1
2022-10-26,226.07632446289065,232.89809399809977,224.84487725737247,225.9297157935745,82543200,2022,10,26,2
2022-10-27,221.60992431640625,228.39260751726937,220.66191153974984,225.80267001633032,40424600,2022,10,27,3
2022-10-28,230.52317810058597,231.23664083896048,220.92579044336952,221.11148581601785,40647700,2022,10,28,4
2022-10-31,226.86795043945312,229.5946985773525,225.91015489730145,228.4609905353531,28357300,2022,10,31,0
2022-11-01,222.9977264404297,230.3961330494715,222.1767715599848,229.28197573661197,30592300,2022,11,1,1
2022-11-02,215.11068725585935,226.05679799638708,215.05203483408116,224.2585114638289,38407000,2022,11,2,2
2022-11-03,209.3932647705078,215.4136301278351,209.1293811013709,215.100876903244,36633900,2022,11,3,3
2022-11-04,216.37144470214844,216.5669080417143,208.5918785190936,212.61849489605527,36789100,2022,11,4,4
2022-11-07,222.7045135498047,223.23228088594612,216.2639028499617,216.95781474366044,33498000,2022,11,7,0
2022-11-08,223.68182373046875,226.39880371993047,220.72051090085475,223.5156791887124,28192500,2022,11,8,1
2022-11-09,219.4207000732422,223.4473161844384,219.2447875531126,222.21586889194765,27852900,2022,11,9,2
2022-11-10,237.4720001220703,237.81407210708255,229.67289904500376,230.09314442549228,46268000,2022,11,10,3
2022-11-11,241.5083923339844,242.36844884310648,236.44580730923667,237.4817912465408,34620200,2022,11,11,4
2022-11-14,236.07443237304688,238.38093536393865,233.7874801882267,236.5044606292481,31123300,2022,11,14,0
2022-11-15,236.48492431640625,241.40090098554992,234.58889865944417,240.0912802435089,31390100,2022,11,15,1
2022-11-16,236.91612243652344,238.94490710262616,235.63221250615155,237.9550109311779,24093300,2022,11,16,2
2022-11-17,236.86715698242188,238.405899048788,232.8978209868645,233.0448278922836,23123500,2022,11,17,3
2022-11-18,236.41629028320312,238.8861106072978,234.26990005731676,238.66068011299012,27613500,2022,11,18,4
2022-11-21,237.2297515869141,239.7975713884962,236.38687726926875,236.62208827098848,26394700,2022,11,21,0
2022-11-22,240.15042114257807,240.42484396877305,235.91645828491195,238.7390952050486,19665700,2022,11,22,1
2022-11-23,242.64964294433597,243.33570000991836,239.4055613553574,240.22882983405623,19508500,2022,11,23,2
2022-11-25,242.5614471435547,243.7473426215973,241.8165723425465,242.385023917818,9200800,2022,11,25,4
2022-11-28,236.94552612304688,241.7381448542194,236.00465217547287,241.1795037518952,24778200,2022,11,28,0
2022-11-29,235.5440216064453,237.9550242945488,233.46624450045,236.59270563365,17956300,2022,11,29,1
2022-11-30,250.05908203125,250.2453007197951,235.08337270566383,235.77924018050268,47594200,2022,11,30,2
2022-12-01,249.61801147460935,251.01952674701937,245.92308446247048,248.81433407972148,26041500,2022,12,1,3
2022-12-02,249.9414825439453,250.96076518615743,244.71762348466757,244.84503942303996,21528500,2022,12,2,4
2022-12-05,245.21746826171875,248.7653890862812,243.1200852129101,246.9914211965386,23435300,2022,12,5,0
2022-12-06,240.23861694335935,246.84440035606812,238.925305612841,245.82511774482512,22463700,2022,12,6,1
2022-12-07,239.50352478027344,241.25788646322067,237.386551148418,239.95437075807425,20481500,2022,12,7,2
2022-12-08,242.47320556640625,243.78653182088885,238.21963705324325,239.96418847025336,22611800,2022,12,8,3
2022-12-09,240.5326385498047,243.365085717052,239.29773591127204,239.8269756263799,20609700,2022,12,9,4
2022-12-12,247.4814453125,247.51084668836435,242.24779103974268,242.52221385109104,30665100,2022,12,12,0
2022-12-13,251.8036651611328,258.6642659863142,248.03032872531384,256.4786638130333,42196900,2022,12,13,1
2022-12-14,252.09768676757807,257.3607430640229,249.24563331830728,252.0094826291281,35410900,2022,12,14,2
2022-12-15,244.05116271972656,249.1378104779901,242.41442120789245,248.66737347549784,35560400,2022,12,15,3
2022-12-16,239.81719970703125,244.86463565635628,238.66069067242736,243.60033153916896,86102000,2022,12,16,4
2022-12-19,235.66162109375,240.32683894372457,233.95628142011972,239.98380294125397,29696400,2022,12,19,0
2022-12-20,236.9847412109375,238.07263700939967,233.67204653626635,234.63252639957287,25150800,2022,12,20,1
2022-12-21,239.56236267089844,240.72866715475757,235.32839983113104,236.87693717521168,23690600,2022,12,21,2
2022-12-22,233.44662475585935,237.17095355808544,229.21264718155905,236.4554802004876,28651700,2022,12,22,3
2022-12-23,233.97586059570312,234.1130719988033,229.2812565600642,231.40804078557704,21207000,2022,12,23,4
2022-12-27,232.2411346435547,234.1718898852156,231.13363291878463,233.94647434160723,16688600,2022,12,27,1
2022-12-28,229.85952758789065,234.946175417895,229.5066960923145,232.17253073557336,17457100,2022,12,28,2
2022-12-29,236.21046447753903,237.102346111506,230.95720418697823,230.95720418697823,19770700,2022,12,29,3
2022-12-30,235.04417419433597,235.18138560256983,231.9470996028593,233.4662355221848,21938500,2022,12,30,4
2023-01-03,234.80897521972656,240.8561032608194,232.67238024028293,238.23927577481453,25740000,2023,1,3,1
2023-01-04,224.53765869140625,228.2325713228783,221.46018993339348,227.65432430054253,50623400,2023,1,4,2
2023-01-05,217.88284301757807,223.01849731480516,217.3437929078153,222.67546134815956,39585600,2023,1,5,3
2023-01-06,220.45068359375,221.26415657200155,214.98181819404755,218.55912524866,43613600,2023,1,6,4
2023-01-09,222.5970916748047,226.63505551365208,221.9012391016624,221.9404359551807,27369800,2023,1,9,0
2023-01-10,224.2926483154297,226.70365108395583,222.80291366553493,223.22434339433116,27033900,2023,1,10,1
2023-01-11,231.07481384277344,231.2512220935921,226.50761080924343,226.6840190600621,28669300,2023,1,11,2
2023-01-12,233.76028442382807,235.12260323711317,228.90886217248507,230.5750052243199,27269500,2023,1,12,3
2023-01-13,234.46592712402344,234.60313854097345,230.2417596219311,232.280339927276,21333300,2023,1,13,4
2023-01-17,235.56362915039065,236.11247480825548,232.3685398557992,233.2310201495425,29831300,2023,1,17,1
2023-01-18,231.11404418945312,237.5532154662232,230.82982587029855,236.75934831263203,30028700,2023,1,18,2
2023-01-19,227.311279296875,230.82979848155264,226.0861721175793,229.12444390420129,28623000,2023,1,19,3
2023-01-20,235.43618774414065,235.9458364948556,229.839891824255,230.1829278007772,35389800,2023,1,20,4
2023-01-23,237.7492218017578,240.2876405055047,234.8775625509585,236.29869896460573,31934000,2023,1,23,0
2023-01-24,237.21995544433597,239.0919228720018,235.6518271703912,237.67080148298487,40234400,2023,1,24,1
2023-01-25,235.8184356689453,238.4548687601257,226.30179634476667,229.81050516547128,66526600,2023,1,25,2
2023-01-26,243.0612945556641,243.3651187810709,237.18077936480125,238.7979150603191,33454500,2023,1,26,3
2023-01-27,243.21807861328125,244.85481998958943,241.9145627963581,244.03155156466585,26498900,2023,1,27,4
2023-01-30,237.8766021728516,240.70904919223483,237.37674890448235,239.64074443439745,25867400,2023,1,30,0
2023-01-31,242.8750762939453,243.01228771712016,238.11185838241343,238.6019013158841,26541100,2023,1,31,1
2023-02-01,247.71665954589844,250.09826060768097,240.5816368788138,243.061252492118,31259900,2023,2,1,2
2023-02-02,259.3307189941406,259.4189231304734,252.12708209516663,253.66582404083547,39940400,2023,2,2,3
2023-02-03,253.2051239013672,258.9386307148755,251.9800168860808,254.371428172707,29077300,2023,2,3,4
2023-02-06,251.65663146972656,253.15616161509,249.70627021074856,252.31330214573043,22518000,2023,2,6,0
2023-02-07,262.2317199707031,263.4176152589011,254.90066837763,255.34171889390444,50841400,2023,2,7,1
2023-02-08,261.4182434082031,271.2485008005916,260.9085797528288,267.75939845000244,54686000,2023,2,8,2
2023-02-09,258.37017822265625,268.5238812652101,257.5665007989916,268.3474431140304,42375100,2023,2,9,3
2023-02-10,257.8605041503906,258.8307792359772,255.46909310868332,256.3217627184213,25818500,2023,2,10,4
2023-02-13,265.9168395996094,269.1315192610283,261.82986937309755,262.31013166920565,44630900,2023,2,13,0
2023-02-14,266.7499389648437,269.49416696950243,263.9174769262478,267.23998181637864,37047900,2023,2,14,1
2023-02-15,264.61785888671875,266.0032448214542,261.5326668083516,263.63531822248893,28922400,2023,2,15,2
2023-02-16,257.572998046875,262.08285555326694,257.3273629104609,259.41034406969123,29603600,2023,2,16,3
2023-02-17,253.5543670654297,255.54892282958428,251.5303362893813,254.86116255714464,30000100,2023,2,17,4
2023-02-21,248.25852966308597,251.0293013297781,247.1973840242919,250.03692573640924,28397400,2023,2,21,1
2023-02-22,247.1187896728516,249.89938146855127,245.9692189291674,249.6537463098398,22491100,2023,2,22,2
2023-02-23,250.3218688964844,252.35572011024465,246.1067613934901,251.0980693615476,29219100,2023,2,23,3
2023-02-24,244.8687896728516,246.6177108853171,243.7683489078973,245.59587517391404,24990900,2023,2,24,4
2023-02-27,245.7923583984375,248.4059199745776,245.03579794379075,248.05220476132263,21190000,2023,2,27,0
2023-02-28,245.06527709960935,247.09914335825744,244.38732168006,244.721396881604,22491000,2023,2,28,1
2023-03-01,241.97027587890625,246.5489036451056,241.49864560005904,246.3818735434896,27565300,2023,3,1,2
2023-03-02,246.7257843017578,247.01071449485823,241.3218107030905,242.2454013169164,24808200,2023,3,2,3
2023-03-03,250.832763671875,251.1570038437467,247.00086162680665,247.78689704415825,30760100,2023,3,3,4
2023-03-06,252.3852081298828,255.57846519382252,251.5107475643761,251.9528878516763,24109800,2023,3,6,0
2023-03-07,249.7126617431641,253.1908635042313,248.96593636142163,251.8251178183798,21473200,2023,3,7,1
2023-03-08,249.27052307128903,250.0958534971569,246.4309816120893,249.60458324475292,17340200,2023,3,8,2
2023-03-09,247.9146728515625,255.0282578162983,247.18758734735837,251.3535652492847,26653400,2023,3,9,3
2023-03-10,244.2497711181641,248.3764387573187,243.27706549156017,246.69630267915912,28333900,2023,3,10,4
2023-03-13,249.48670959472656,253.4070520212103,241.43969960963776,243.08054062729636,33339700,2023,3,13,0
2023-03-14,256.2367248535156,256.51183497207546,251.39279278071712,252.26725315593453,33620300,2023,3,14,1
2023-03-15,260.8055419921875,261.82739246589193,254.6843041344337,255.4408794785609,46028000,2023,3,15,2
2023-03-16,271.37774658203125,271.73144683254515,258.6833078605732,260.5796041680503,54768800,2023,3,16,3
2023-03-17,274.55133056640625,278.38323315935025,271.49564349381546,273.4017747809038,69527400,2023,3,17,4
2023-03-20,267.4769897460937,272.63532695909674,265.1385387453051,272.1440567483345,43466600,2023,3,20,0
2023-03-21,269.0,270.1987008906144,264.81436689289745,270.0808008005152,34558700,2023,3,21,1
2023-03-22,267.5359802246094,276.133210212867,267.42788516982534,268.62658586472133,34873300,2023,3,22,2
2023-03-23,272.8122253417969,276.15285736950943,270.39518387262524,273.0873355091436,36610900,2023,3,23,3
2023-03-24,275.67144775390625,275.7303977963465,270.4737991238302,272.3995704746585,28172000,2023,3,24,4
2023-03-27,271.5546264648437,276.54592045032194,270.70962579919376,275.6026896941617,26840200,2023,3,27,0
2023-03-28,270.4246520996094,271.318767617221,267.30015029600474,270.9748724204844,21878600,2023,3,28,1
2023-03-29,275.61248779296875,276.2314932010779,273.54914642752533,274.08953179203525,25087000,2023,3,29,2
2023-03-30,279.0906677246094,279.4935130009522,276.56556096936856,279.26754783515247,25053400,2023,3,30,3
2023-03-31,283.2664794921875,284.2195451964046,278.0590256349784,278.77629115992977,32766000,2023,3,31,4
2023-04-03,282.2151794433594,283.2370001945968,278.99244710806266,281.5175539489557,24883300,2023,4,3,0
2023-04-04,282.1659851074219,285.37891186376925,280.6823692815174,282.2151301252811,25824300,2023,4,4,1
2023-04-05,279.3755798339844,282.1365164147506,277.98038902724386,280.8592256779027,22064800,2023,4,5,2
2023-04-06,286.5087890625,286.98038926825035,277.1058701585552,278.26526064402964,29770300,2023,4,6,3
2023-04-10,284.33746337890625,284.54378852713467,279.7391501821954,284.1605832670912,23103000,2023,4,10,0
2023-04-11,277.8919372558594,280.9869640507053,276.72274155917825,280.76096892424965,27276600,2023,4,11,1
2023-04-12,278.5404052734375,281.9989671295164,277.037119461826,279.8177259533784,27403400,2023,4,12,2
2023-04-13,284.7795715332031,284.83852157200124,278.2260423471424,278.6386926187293,24222700,2023,4,13,3
2023-04-14,281.1441955566406,283.443337075977,278.7369589738927,281.9891661216718,20987900,2023,4,14,4
2023-04-17,283.7576904296875,286.50882187894223,281.1637990466979,284.8679660158174,23836200,2023,4,17,0
2023-04-18,283.3352355957031,286.66606271139386,281.99899473668074,286.47937759362446,20161800,2023,4,18,1
2023-04-19,283.413818359375,284.003318669782,279.5720814178553,280.9967471476808,17150300,2023,4,19,2
2023-04-20,281.1146545410156,283.9836860604295,280.1026390020825,280.2696840842252,23244400,2023,4,20,3
2023-04-21,280.77081298828125,281.27188830738805,278.11794135985355,280.03390753424685,21676400,2023,4,21,4
2023-04-24,276.8504638671875,279.974965874203,273.8537269250156,277.16488406665934,26611000,2023,4,24,0
2023-04-25,270.611328125,276.68342145250523,270.5621831072535,274.6299153265919,45772200,2023,4,25,1
2023-04-26,290.2130126953125,294.3396952159119,287.6191210991788,291.5198084868981,64599200,2023,4,26,2
2023-04-27,299.5077819824219,299.8713471237372,290.095057985203,290.8024882845063,46462600,2023,4,27,3
2023-04-28,301.8954772949219,303.5363035388596,298.0144293789497,298.70221989068983,36469600,2023,4,28,4
2023-05-01,300.2251281738281,303.2120602406596,299.822282896331,301.6105141326076,21294100,2023,5,1,0
2023-05-02,300.07769775390625,303.7818646450202,298.60388700365706,302.3866739262479,26404400,2023,5,2,1
2023-05-03,299.0853271484375,303.2218143261027,298.78074198718167,301.2665682938947,22360800,2023,5,3,2
2023-05-04,300.07769775390625,302.3866739262479,298.10278175345024,300.89319317575126,22519900,2023,5,4,3
2023-05-05,305.2262268066406,306.52318757549443,298.9576130752729,300.38230891776885,28197100,2023,5,5,4
2023-05-08,303.2611389160156,304.7840947802389,300.7458374723301,304.71530974445443,21318600,2023,5,8,0
2023-05-09,301.6399841308594,304.6269161479535,300.9620286732827,302.62252479578075,21340800,2023,5,9,1
2023-05-10,306.8572998046875,307.5352553222301,302.298326308282,303.2317220316603,30078000,2023,5,10,2
2023-05-11,304.69561767578125,305.6879931681305,300.9128607682149,304.68581266049245,31680200,2023,5,11,3
2023-05-12,303.5755615234375,305.226222486931,301.2469451669451,305.1279624328462,19774700,2023,5,12,4
2023-05-15,304.0570068359375,304.48932710036144,302.2196607045156,303.7033066112777,16336500,2023,5,15,0
2023-05-16,306.2972106933594,308.23281696097433,304.4205544655897,304.4205544655897,26730300,2023,5,16,1
2023-05-17,309.19219970703125,309.6156085646195,305.9821054697701,307.50839072780883,24315000,2023,5,17,2
2023-05-18,313.6429443359375,314.1550015459057,308.91645194585186,309.71404716105,27276000,2023,5,18,3
2023-05-19,313.4657287597656,313.8694546447181,311.5258912419883,311.8902211734482,27546700,2023,5,19,4
2023-05-22,316.2622375488281,317.6506519061972,313.1407919076932,313.7217545025684,24115700,2023,5,22,0
2023-05-23,310.4328918457031,317.7786593037001,310.4230353450579,315.129844956525,30797200,2023,5,23,1
2023-05-24,309.0444641113281,311.65388239302536,307.82343004625983,309.9109947219232,23384900,2023,5,24,2
2023-05-25,320.9296569824219,321.8946323835264,315.1002884244355,318.2906692286353,43301700,2023,5,25,3
2023-05-26,327.7929382324219,328.29510888578733,318.9208860691988,319.05872682002087,36630600,2023,5,26,4
2023-05-30,326.1386413574219,330.59927867316253,325.4592039473821,330.0971080159677,29503100,2023,5,30,1
2023-05-31,323.3618469238281,330.7962325265706,322.3180495450649,327.20212577855807,45950600,2023,5,31,2
2023-06-01,327.4876708984375,328.4231369444022,319.7480341193022,320.9394987276046,26773900,2023,6,1,3
2023-06-02,330.26446533203125,332.3323168692786,327.45809753507444,329.13207974387075,25873800,2023,6,2,4
2023-06-05,330.7962646484375,333.37614376930503,329.535864541666,330.08728771023425,21307100,2023,6,5,0
2023-06-06,328.57086181640625,330.2349878378433,327.08400256878656,330.19559188251617,20396200,2023,6,6,1
2023-06-07,318.4285888671875,329.368464259654,317.5620581330694,326.57195237701546,40717100,2023,6,7,2
2023-06-08,320.27978515625,321.6386600689706,318.3990265502694,318.97998914840355,23277700,2023,6,8,3
2023-06-09,321.7863464355469,324.9373314399376,319.44278312053285,320.0138891984146,22529000,2023,6,9,4
2023-06-12,326.7688903808594,327.01506251011267,320.18132179801705,323.54893969802896,24260300,2023,6,12,0
2023-06-13,329.1715393066406,331.8203538740593,325.3312600240495,329.34877603115035,22951300,2023,6,13,1
2023-06-14,332.1748046875,333.8487871057347,327.71416712277926,329.2207392790675,26003800,2023,6,14,2
2023-06-15,342.7701110839844,344.4834596489493,332.03701124714706,332.3127228558807,38899100,2023,6,15,3
2023-06-16,337.08837890625,346.088445630965,336.7142225430132,345.9407483756996,46552000,2023,6,16,4
2023-06-20,332.8739318847656,336.842225295789,330.7174616885454,334.1146489977438,26375400,2023,6,20,1
2023-06-21,328.45269775390625,332.55886207227235,326.9855214866997,331.21967006940366,25117800,2023,6,21,2
2023-06-22,334.508544921875,334.9122708406724,328.236083553627,329.0041394344266,23556800,2023,6,22,3
2023-06-23,329.89031982421875,332.7853063249792,328.3443817672565,329.2404218291187,23146900,2023,6,23,4
2023-06-26,323.56866455078125,330.9636551501701,323.4603331837818,328.61026513448,21520600,2023,6,26,0
2023-06-27,329.4472351074219,331.0030296985232,324.2579075361374,326.7787076649522,24354100,2023,6,27,1
2023-06-28,330.7076416015625,332.8050329327916,328.6988686300646,329.53585987238114,20259500,2023,6,28,2
2023-06-29,329.9198303222656,330.96359760301345,327.52704476641753,329.5850398784696,16997000,2023,6,29,3
2023-06-30,335.3258056640625,337.482275725271,332.0369499207866,332.57851653603007,26832800,2023,6,30,4
2023-07-03,332.8148498535156,335.68029693733763,331.41660903960724,333.9964880500449,12508700,2023,7,3,0
2023-07-05,332.9724426269531,336.4188527119141,329.60482445782264,329.95929792812643,18172400,2023,7,5,2
2023-07-06,336.04461669921875,337.7382820361676,330.3629751576873,332.13540234854474,28161200,2023,7,6,3
2023-07-07,332.056640625,336.5566740578288,331.84000796378285,334.1244923820167,21214800,2023,7,7,4
2023-07-10,326.7491760253906,330.0971410096197,322.5741063466411,329.4767824384207,32791400,2023,7,10,0
2023-07-11,327.37939453125,327.7634074291619,321.9931471069892,325.99098010741216,26698200,2023,7,11,1
2023-07-12,332.0369567871094,336.4188023518634,330.53038466322164,331.4461377080676,29995300,2023,7,12,2
2023-07-13,337.41339111328125,338.47684155339823,333.82911027190704,334.3608505171208,20567200,2023,7,13,3
2023-07-14,339.953857421875,346.0490818076083,339.0381043039025,342.2678814702268,28352700,2023,7,14,4
2023-07-17,340.43634033203125,341.67702731455745,336.9603913903356,340.3870878805487,20363900,2023,7,17,0
2023-07-18,353.98565673828125,361.1640442664553,336.9308748774754,340.5348083176435,64738600,2023,7,18,1
2023-07-19,349.6432189941406,356.9102257559928,347.0436566856092,356.2111052558254,39732900,2023,7,19,2
2023-07-20,341.55889892578125,352.4889474054873,340.0818661596131,348.1563239681224,33778400,2023,7,20,3
2023-07-21,338.5063781738281,344.9363933202969,334.6267028122205,343.80400747725736,69405400,2023,7,21,4
2023-07-24,339.8258056640625,341.6081193477221,337.0686901125497,340.5544955279168,26678100,2023,7,24,0
2023-07-25,345.6059875488281,346.50205770801625,339.78647478990905,341.79521773437693,41637700,2023,7,25,1
2023-07-26,332.5982360839844,339.3926110246211,328.00958389884386,336.21205623429853,58383700,2023,7,26,2
2023-07-27,325.6561584472656,336.1036882550132,324.01171554866875,335.2667271305917,39635300,2023,7,27,3
2023-07-28,333.18902587890625,334.80392936037714,328.06866397123474,328.5610081960286,28484900,2023,7,28,4
2023-07-31,330.7765808105469,332.52932517386967,328.2557505534437,331.7612693303981,25446000,2023,7,31,0
2023-08-01,331.19012451171875,333.3564512189415,328.5905625133595,330.0577387535238,18311900,2023,8,1,1
2023-08-02,322.4854431152344,328.5215876676995,321.36288394253444,328.5215876676995,27761300,2023,8,2,2
2023-08-03,321.6583251953125,324.82902313251566,320.9592048261729,321.00842722740435,18253700,2023,8,3,3
2023-08-04,322.7611999511719,330.00852304114176,322.229459739469,326.7984288690622,23741500,2023,8,4,4
2023-08-07,325.05548095703125,326.0401693802271,322.5051415469907,323.3421327167684,17741500,2023,8,7,0
2023-08-08,321.0576171875,323.71628769208854,318.05432980850065,321.9536871716346,22327600,2023,8,8,1
2023-08-09,317.29620361328125,322.1014585151429,316.1342482811802,321.47127346666514,22373300,2023,8,9,2
2023-08-10,317.98541259765625,323.23381851196274,316.26220792584803,321.02809609784106,20113700,2023,8,10,3
2023-08-11,316.0948181152344,317.47337580069336,314.32236104795527,315.35630184977737,24355500,2023,8,11,4
2023-08-14,319.0784912109375,319.0981741641378,315.17910285494025,316.46907252216096,18836100,2023,8,14,0
2023-08-15,316.93182373046875,320.11237837893884,315.98653119187856,318.05438303591984,16966300,2023,8,15,1
2023-08-16,316.1621398925781,320.1289875880266,315.57006992613054,316.5568431655668,20698900,2023,8,16,2
2023-08-17,312.6886901855469,317.6126787186903,312.0275389046307,316.30028363904523,21257200,2023,8,17,3
2023-08-18,312.2940368652344,314.1689001847318,307.429221422088,310.3303374450524,24755000,2023,8,18,4
2023-08-21,317.6225891113281,318.50080167384647,312.8466100358653,313.7248225983837,24040000,2023,8,21,0
2023-08-22,318.19488525390625,321.7669995051517,317.2081120302946,321.1946842855857,16084600,2023,8,22,1
2023-08-23,322.67486572265625,324.8457790055064,319.18167984531766,319.5369338888436,21166400,2023,8,23,2
2023-08-24,315.7378234863281,328.57575251487145,315.72794611782484,328.4474671800425,23281400,2023,8,24,3
2023-08-25,318.70806884765625,321.05656413544324,314.5833333396425,317.2180314460419,21684100,2023,8,25,4
2023-08-28,319.4185485839844,321.83612524691614,317.46472649074093,321.3526159371164,14808500,2023,8,28,0
2023-08-29,324.06622314453125,324.6286911530099,317.6225946985404,317.6225946985404,19284600,2023,8,29,1
2023-08-30,324.4411926269531,325.4476905236703,322.1321467834745,324.3227846525076,15222100,2023,8,30,2
2023-08-31,323.4248046875,326.5331343506148,322.4577560775386,324.845760553026,26411000,2023,8,31,3
2023-09-01,324.3129272460937,327.5988691949411,322.45778856177515,326.9278705558269,14942000,2023,9,1,4
2023-09-05,329.13824462890625,330.4210680748013,324.31293852188503,324.6484378531068,18553900,2023,9,5,1
2023-09-06,328.4770812988281,330.03616976955755,325.81278150242235,328.9704679193529,17535800,2023,9,6,2
2023-09-07,325.5463562011719,328.6744104407102,324.6779909504708,326.9081080612324,18381000,2023,9,7,3
2023-09-08,329.84869384765625,331.7137098037089,325.1023167744585,325.72398875980934,19530100,2023,9,8,4
2023-09-11,333.4701538085937,333.9438158086064,330.9933433198764,332.7794004894833,16583300,2023,9,11,0
2023-09-12,327.3817138671875,332.33533430366305,327.09557133857044,331.3781631531586,17565500,2023,9,12,1
2023-09-13,331.6150207519531,332.3945800625575,326.7897151493459,326.9278477470877,16544400,2023,9,13,2
2023-09-14,334.2201538085937,336.3515577961035,332.11832170381217,334.6641837585193,20267000,2023,9,14,3
2023-09-15,325.852294921875,332.93732030579133,325.28982688834475,332.46368837349866,37679800,2023,9,15,4
2023-09-18,324.7076110839844,326.0298836572718,322.043311199017,323.4642671224755,16834200,2023,9,18,0
2023-09-19,324.3030090332031,325.0332416851502,320.21778360821713,321.8558307484151,16505900,2023,9,19,1
2023-09-20,316.5272216796875,325.2305683428645,316.2706811307051,325.1516397386993,21436500,2023,9,20,2
2023-09-21,315.3036804199219,321.04670841856864,310.8335984468154,315.0372624622688,35560400,2023,9,21,3
2023-09-22,312.8170471191406,317.19832345154833,311.96840633060816,317.0700380905197,21447900,2023,9,22,4
2023-09-25,313.3399963378906,313.4682816827549,310.83358377019226,312.4025496745988,17836000,2023,9,25,0
2023-09-26,308.0114440917969,311.70196673842554,305.9194593201192,310.9618867351327,26297600,2023,9,26,1
2023-09-27,308.6528625488281,310.1428699166052,305.59385896293986,308.16932310170114,19410100,2023,9,27,2
2023-09-28,309.4915771484375,311.3072363180732,305.3569948142918,306.8766039400304,19683600,2023,9,28,3
2023-09-29,311.5736999511719,315.2444981907834,310.8138952768678,313.54724674421175,24147300,2023,9,29,4
2023-10-02,317.5435791015625,317.63241518293364,311.0111458421212,312.09660230077293,20570000,2023,10,2,0
2023-10-03,309.24493408203125,317.13912137906925,307.093745156998,316.5865005634567,21033500,2023,10,3,1
2023-10-04,314.7412109375,315.8069429910404,309.84682368319505,309.87642567835275,20720100,2023,10,4,2
2023-10-05,315.13592529296875,315.74775007089806,310.73492454627984,314.869507327209,16965600,2023,10,5,3
2023-10-06,322.9314270019531,324.8358921681667,312.1163703803469,312.36306369557445,25673600,2023,10,6,4
2023-10-09,325.4575500488281,325.9311819206421,318.9053614253998,320.45460260529177,19891200,2023,10,9,0
2023-10-10,324.0464782714844,326.720625316132,323.3360003351507,326.5824626080448,20557100,2023,10,10,1
2023-10-11,328.0232238769531,328.41792721055504,324.78660835912325,326.8292063918448,20063200,2023,10,11,2
2023-10-12,326.77984619140625,329.2171774212292,324.37211695571347,326.197653564225,19313100,2023,10,12,3
2023-10-13,323.39520263671875,329.41449526956706,322.04329801120366,327.9836921494348,21072400,2023,10,13,4
2023-10-16,328.24029541015625,331.6940020700412,326.227269382208,326.6712993129767,22158000,2023,10,16,0
2023-10-17,327.6679382324219,329.04941482391666,323.0794484292033,325.23060698695457,18338500,2023,10,17,1
2023-10-18,325.7436828613281,331.1512107763228,323.9576257989268,328.0922078686212,23153600,2023,10,18,2
